review_id,text,label,category,product_type,version,source,language,text_original,category_original,product_type_original,label_original
0e71a45c-9c55-4197-8755-f67c52e3cdcb,เสียใจที่ซื้อคีย์บอร์ดนี้ คุณภาพการประกอบน่าผิดหวังมาก ไม่พอใจกับการเชื่อมต่อ ไม่แนะนำ,ลบ,อิเล็กทรอนิกส์,คีย์บอร์ด,clean,synthetic_amazon_like_subset,th,I regret buying this keyboard. Build quality was a huge letdown. Not happy with the connection. Would not recommend.,Electronics,keyboard,Negative
484ed788-a4ed-4218-9b28-d1c451b5e50d,ผิดหวังมากกับเครื่องชงกาแฟนี้ ประสิทธิภาพน่าหงุดหงิด ปัญหาเรื่องความง่ายในการใช้งานรับไม่ได้ ไม่คุ้มเงิน การจัดส่งใช้เวลานานกว่าที่คาด,ลบ,บ้าน,เครื่องชงกาแฟ,clean,synthetic_amazon_like_subset,th,Very disappointed with this coffee maker. The performance is frustrating. The ease of use issues are unacceptable. Not worth the money. Delivery took longer than expected.,Home,coffee maker,Negative
b78961ec-b390-4760-861b-ac5b7c9830ab,เสียใจที่ซื้อเครื่องชงกาแฟนี้ ประสิทธิภาพเชื่อถือไม่ได้ ปัญหาเรื่องการออกแบบรับไม่ได้ จะส่งคืนสินค้า,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,I regret buying this coffee maker. The performance is unreliable. The design issues are unacceptable. Returning it.,Home,coffee maker,Negative
251051fd-9b59-4bba-912b-949b81c62bb3,เสียใจที่ซื้อดัมเบลนี้ ปัญหาเรื่องความแม่นยำรับไม่ได้ ปัญหาเรื่องความคุ้มค่ารับไม่ได้ ไม่แนะนำ,ลบ,การออกกำลังกาย,ดัมเบล,noisy,synthetic_amazon_like_subset,th,I regret buying this dumbbells. The accuracy issues are unacceptable. The value issues are unacceptable. Would not recommend.,Fitness,dumbbells,Negative
9843cbf7-1eae-40a4-bf7f-9ca59420ccac,นาฬิกาอัจฉริยะนี้คุ้มราคามาก ชอบการเชื่อมต่อมากจนถึงตอนนี้ พอใจมากกับคุณภาพเสียง ขอแนะนำอย่างยิ่ง การจัดส่งใช้เวลานานกว่าที่คาด,บวก,อิเล็กทรอนิกส์,นาฬิกาอัจฉริยะ,clean,synthetic_amazon_like_subset,th,Great smart watch for the price. Love the connection so far. Really happy with the sound quality. Highly recommend. Delivery took longer than expected.,Electronics,smart watch,Positive
cecc1c81-6d82-4102-b94b-4b1378303e4c,ผิดหวังมากกับเขียงนี้ การป้องกันการรั่วซึมน่าผิดหวังมาก ความทนทานแย่มาก จะส่งคืนสินค้า,ลบ,ครัว,เขียง,noisy,synthetic_amazon_like_subset,th,Very disappointed with this cutting board. Leak resistance was a huge letdown. The durability is terrible. Returning it.,Kitchen,cutting board,Negative
9e92a182-6b6b-4e6d-a6c2-06f6dfa34080,ฉันซื้อสมุดโน้ตนี้มาและมันใช้งานได้ดีมาก ชอบความแข็งแรงมากจนถึงตอนนี้ ชอบคุณภาพมากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,สำนักงาน,สมุดโน้ต,noisy,synthetic_amazon_like_subset,th,I bought this notebook and it works great. Love the sturdiness so far. Love the quality so far. Highly recommend.,Office,notebook,Positive
747fbfe7-02f4-47cb-842b-a946c89dcf1e,ผิดหวังมากกับโลชั่นทาตัวนี้ บรรจุภัณฑ์น่าผิดหวังมาก ปัญหาเรื่องผลลัพธ์รับไม่ได้ จะส่งคืนสินค้า การจัดส่งรวดเร็ว,ลบ,ความงาม,โลชั่นทาตัว,clean,synthetic_amazon_like_subset,th,Very disappointed with this body lotion. Packaging was a huge letdown. The results issues are unacceptable. Returning it. Shipping was fast.,Beauty,body lotion,Negative
1371abf5-87bf-4bf7-af4a-0d3908823490,ชุดปากกานี้ไม่ได้ทำงานตามที่คาดหวัง ไม่พอใจกับความสบาย ปัญหาเรื่องประโยชน์ใช้สอยรับไม่ได้ จะส่งคืนสินค้า การจัดส่งรวดเร็ว,ลบ,สำนักงาน,ชุดปากกา,noisy,synthetic_amazon_like_subset,th,This pen set did not work as expected. Not happy with the comfort. The usefulness issues are unacceptable. Returning it. Shipping was fast.,Office,pen set,Negative
47277c56-fe93-47e3-a0d8-3ddeae4a37d7,ผิดหวังมากกับโลชั่นทาตัวนี้ ความรู้สึกต่อผิวน่าผิดหวังมาก ไม่พอใจกับบรรจุภัณฑ์ ไม่แนะนำ การจัดส่งใช้เวลานานกว่าที่คาด,ลบ,ความงาม,โลชั่นทาตัว,clean,synthetic_amazon_like_subset,th,Very disappointed with this body lotion. Skin feel was a huge letdown. Not happy with the packaging. Would not recommend. Delivery took longer than expected.,Beauty,body lotion,Negative
992c1f10-1846-41a8-b014-e196d4931b47,ฉันซื้อเบาะรองนั่งเก้าอี้สำนักงานนี้มาและมันใช้งานได้ดีมาก พอใจมากกับการออกแบบ ชอบประโยชน์ใช้สอยมากจนถึงตอนนี้ คุ้มค่าโดยรวม สินค้ามาถึงเร็วกว่าที่คาด,บวก,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,noisy,synthetic_amazon_like_subset,th,I bought this office chair cushion and it works great. Really happy with the design. Love the usefulness so far. Good value overall. Arrived earlier than expected.,Office,office chair cushion,Positive
a61371e1-b6d0-4ec6-9fcf-6d8a39b13b48,เครื่องดูดฝุ่นนี้คุ้มราคามาก ความทนทานคุ้มค่า การทำความสะอาดดีเกินคาด ขอแนะนำอย่างยิ่ง,บวก,บ้าน,เครื่องดูดฝุ่น,clean,synthetic_amazon_like_subset,th,Great vacuum cleaner for the price. The durability is worth it. Cleaning exceeded my expectations. Highly recommend.,Home,vacuum cleaner,Positive
59dac83d-a89b-4eca-bbda-909a28208d4a,ผิดหวังมากกับที่ชาร์จโทรศัพท์นี้ ปัญหาเรื่องคุณภาพการประกอบรับไม่ได้ ปัญหาเรื่องการเชื่อมต่อรับไม่ได้ จะส่งคืนสินค้า 😤,ลบ,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,noisy,synthetic_amazon_like_subset,th,Very disappointed with this phone charger. The build quality issues are unacceptable. The connection issues are unacceptable. Returning it. 😤,Electronics,phone charger,Negative
3b36e89a-13db-4e2b-96fb-05a0830c3c59,ฉันซื้อแชมพูนี้มาและมันใช้งานได้ดีมาก บรรจุภัณฑ์ดีเกินคาด พอใจมากกับเนื้อสัมผัส คุ้มค่าโดยรวม 😊,บวก,ความงาม,แชมพู,noisy,synthetic_amazon_like_subset,th,I bought this shampoo and it works great. Packaging exceeded my expectations. Really happy with the texture. Good value overall. 😊,Beauty,shampoo,Positive
3caa2bc5-5094-4d19-980c-5842a0383424,ผิดหวังมากกับสายรัดข้อมือเพื่อสุขภาพนี้ ความแม่นยำน่าผิดหวังมาก ปัญหาเรื่องความคุ้มค่ารับไม่ได้ ไม่แนะนำ,ลบ,การออกกำลังกาย,สายรัดข้อมือเพื่อสุขภาพ,clean,synthetic_amazon_like_subset,th,Very disappointed with this fitness tracker. Accuracy was a huge letdown. The value issues are unacceptable. Would not recommend.,Fitness,fitness tracker,Negative
c20d0c54-10aa-4899-bbbe-45580d88399a,I bought this sunscreen and it works great Scent exceeded my expectations Love the value so far Good value overall 😊,บวก,ความงาม,ครีมกันแดด,noisy,synthetic_amazon_like_subset,th,I bought this sunscreen and it works great Scent exceeded my expectations Love the value so far Good value overall 😊,Beauty,sunscreen,Positive
46f13ce6-e736-4698-a464-8ee509ca5911,สมุดโน้ตนี้คือสิ่งที่ฉันต้องการพอดี ความแข็งแรงน่าประทับใจ พอใจมากกับความคุ้มค่า คุ้มค่าโดยรวม กล่องเสียหายแต่สินค้าโอเค,บวก,สำนักงาน,สมุดโน้ต,clean,synthetic_amazon_like_subset,th,This notebook is exactly what I needed. The sturdiness is impressive. Really happy with the value. Good value overall. Box was damaged but the item was okay.,Office,notebook,Positive
30b1087b-9f2d-45a1-bf88-8922063e1b01,ครีมบำรุงผิวหน้านี้คือสิ่งที่ฉันต้องการพอดี The packaging is excelent. ผลลัพธ์ดีเกินคาด จะซื้อซ้ำอีก,บวก,ความงาม,ครีมบำรุงผิวหน้า,noisy,synthetic_amazon_like_subset,th,This face moisturizer is exactly what I needed. The packaging is excelent. Results exceeded my expectations. Would buy again.,Beauty,face moisturizer,Positive
3ca49435-c078-4800-9950-9ddd4f781940,เครื่องชงกาแฟนี้ไม่ได้ทำงานตามที่คาดหวัง ปัญหาเรื่องความง่ายในการใช้งานรับไม่ได้ ระดับเสียงรบกวนดูราคาถูก ไม่แนะนำ 😤,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,This coffee maker did not work as expected. The ease of use issues are unacceptable. The noise level is cheap. Would not recommend. 😤,Home,coffee maker,Negative
99293a88-12fa-4552-b120-e4ba7c4069aa,เสียใจที่ซื้อแชมพูนี้ ไม่พอใจกับความรู้สึกต่อผิว ปัญหาเรื่องกลิ่นรับไม่ได้ ไม่คุ้มเงิน,ลบ,ความงาม,แชมพู,clean,synthetic_amazon_like_subset,th,I regret buying this shampoo. Not happy with the skin feel. The scent issues are unacceptable. Not worth the money.,Beauty,shampoo,Negative
b7b68835-69d0-4930-ab0c-a19fd1558d18,ลิปบาล์มนี้คือสิ่งที่ฉันต้องการพอดี ชอบความคุ้มค่ามากจนถึงตอนนี้ พอใจมากกับกลิ่น คุ้มค่าโดยรวม การจัดส่งใช้เวลานานกว่าที่คาด,บวก,ความงาม,ลิปบาล์ม,clean,synthetic_amazon_like_subset,th,This lip balm is exactly what I needed. Love the value so far. Really happy with the scent. Good value overall. Delivery took longer than expected.,Beauty,lip balm,Positive
799c87ac-e945-4d8f-9189-2bda52828f4d,ฉันซื้อแชมพูนี้มาและมันใช้งานได้ดีมาก ความรู้สึกต่อผิวดีเกินคาด พอใจมากกับเนื้อสัมผัส คุ้มค่าโดยรวม kinda 👍,บวก,ความงาม,แชมพู,noisy,synthetic_amazon_like_subset,th,I bought this shampoo and it works great. Skin feel exceeded my expectations. Really happy with the texture. Good value overall. kinda 👍,Beauty,shampoo,Positive
3c576508-8ecd-41df-88f1-e29881754815,ฉันซื้อคีย์บอร์ดนี้มาและมันใช้งานได้ดีมาก พอใจมากกับความสบาย ชอบคุณภาพการประกอบมากจนถึงตอนนี้ คุ้มค่าโดยรวม สินค้ามาถึงเร็วกว่าที่คาด,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,clean,synthetic_amazon_like_subset,th,I bought this keyboard and it works great. Really happy with the comfort. Love the build quality so far. Good value overall. Arrived earlier than expected.,Electronics,keyboard,Positive
3a38bc31-8d63-4b62-89e4-94833f4ab4f4,สมุดโน้ตนี้ไม่ได้ทำงานตามที่คาดหวัง ปัญหาเรื่องการออกแบบรับไม่ได้ ประโยชน์ใช้สอยน่าผิดหวังมาก ไม่แนะนำ,ลบ,สำนักงาน,สมุดโน้ต,clean,synthetic_amazon_like_subset,th,This notebook did not work as expected. The design issues are unacceptable. Usefulness was a huge letdown. Would not recommend.,Office,notebook,Negative
ee93eabc-c8ab-4c0c-8d44-6b1fad7247d1,เสียใจที่ซื้อกล่องเก็บของนี้ The noise level is disappointing. การออกแบบน่าผิดหวังมาก ไม่แนะนำ,ลบ,บ้าน,กล่องเก็บของ,clean,synthetic_amazon_like_subset,th,I regret buying this storage bins. The noise level is disappointing. Design was a huge letdown. Would not recommend.,Home,storage bins,Negative
7bef33d2-a169-44a7-9ada-028401902192,เครื่องทำความชื้นนี้คือสิ่งที่ฉันต้องการพอดี ระดับเสียงรบกวนยอดเยี่ยมมาก พอใจมากกับความทนทาน จะซื้อซ้ำอีก,บวก,บ้าน,เครื่องทำความชื้น,clean,synthetic_amazon_like_subset,th,This humidifier is exactly what I needed. The noise level is amazing. Really happy with the durability. Would buy again.,Home,humidifier,Positive
942171e2-1a72-44bf-baf5-e2625adfffb6,ฉันซื้อชุดมีดนี้มาและมันใช้งานได้ดีมาก ความคมแข็งแรงดี การทำความสะอาดดีเกินคาด คุ้มค่าโดยรวม ✨,บวก,ครัว,ชุดมีด,noisy,synthetic_amazon_like_subset,th,I bought this knife set and it works great. The sharpness is solid. Cleaning exceeded my expectations. Good value overall. ✨,Kitchen,knife set,Positive
552955e6-d9fd-48b0-9302-3d7b4fdf85b1,เครื่องทำความชื้นนี้ไม่ได้ทำงานตามที่คาดหวัง ประสิทธิภาพน่าผิดหวังมาก ปัญหาเรื่องความง่ายในการใช้งานรับไม่ได้ ไม่แนะนำ,ลบ,บ้าน,เครื่องทำความชื้น,clean,synthetic_amazon_like_subset,th,This humidifier did not work as expected. Performance was a huge letdown. The ease of use issues are unacceptable. Would not recommend.,Home,humidifier,Negative
056c8977-5a53-49c5-ad02-a8110ef14db5,This wireless earbuds is exactly what I needed Really happy with the battery life The sound quality is amazing Good value overall,บวก,อิเล็กทรอนิกส์,หูฟังไร้สาย,noisy,synthetic_amazon_like_subset,th,This wireless earbuds is exactly what I needed Really happy with the battery life The sound quality is amazing Good value overall,Electronics,wireless earbuds,Positive
19337493-17ab-495d-a9a6-c966be1b26a6,ฉันซื้อหม้อทอดไร้น้ำมันนี้มาและมันใช้งานได้ดีมาก ชอบการทำความสะอาดมากจนถึงตอนนี้ พอใจมากกับระดับเสียงรบกวน จะซื้อซ้ำอีก,บวก,บ้าน,หม้อทอดไร้น้ำมัน,noisy,synthetic_amazon_like_subset,th,I bought this air fryer and it works great. Love the cleaning so far. Really happy with the noise level. Would buy again.,Home,air fryer,Positive
6b7bddb1-b57e-4799-8eee-87803cc95810,เบาะรองนั่งเก้าอี้สำนักงานนี้ไม่ได้ทำงานตามที่คาดหวัง ประโยชน์ใช้สอยน่าหงุดหงิด ไม่พอใจกับความสบาย ไม่แนะนำ,ลบ,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,clean,synthetic_amazon_like_subset,th,This office chair cushion did not work as expected. The usefulness is frustrating. Not happy with the comfort. Would not recommend.,Office,office chair cushion,Negative
13f942c8-8681-4e02-b6b8-e8733c1723ab,กล่องเตรียมอาหารนี้คือสิ่งที่ฉันต้องการพอดี ชอบความทนทานมากจนถึงตอนนี้ ความคุ้มค่าดีเกินคาด จะซื้อซ้ำอีก สินค้ามาถึงเร็วกว่าที่คาด 😊,บวก,ครัว,กล่องเตรียมอาหาร,noisy,synthetic_amazon_like_subset,th,This meal prep containers is exactly what I needed. Love the durability so far. Value exceeded my expectations. Would buy again. Arrived earlier than expected. 😊,Kitchen,meal prep containers,Positive
5203b278-6b8c-4139-9833-95fc5da441de,แชมพูนี้ไม่ได้ทำงานตามที่คาดหวัง กลิ่นน่าผิดหวังมาก ไม่พอใจกับบรรจุภัณฑ์ ไม่แนะนำ,ลบ,ความงาม,แชมพู,clean,synthetic_amazon_like_subset,th,This shampoo did not work as expected. Scent was a huge letdown. Not happy with the packaging. Would not recommend.,Beauty,shampoo,Negative
65c1a9a3-b5a2-4a32-880f-0c40fff7eb42,เสียใจที่ซื้อแพลนเนอร์นี้ ปัญหาเรื่องความคุ้มค่ารับไม่ได้ คุณภาพน่าผิดหวังมาก ไม่คุ้มเงิน,ลบ,สำนักงาน,แพลนเนอร์,clean,synthetic_amazon_like_subset,th,I regret buying this planner. The value issues are unacceptable. Quality was a huge letdown. Not worth the money.,Office,planner,Negative
8a8a1206-c8e8-438e-9cce-46432d90f39e,ผิดหวังมากกับเครื่องทำความชื้นนี้ ไม่พอใจกับการออกแบบ ปัญหาเรื่องความง่ายในการใช้งานรับไม่ได้ ไม่คุ้มเงิน honestly,ลบ,บ้าน,เครื่องทำความชื้น,noisy,synthetic_amazon_like_subset,th,Very disappointed with this humidifier. Not happy with the design. The ease of use issues are unacceptable. Not worth the money. honestly,Home,humidifier,Negative
67f5eb52-f170-47de-acb3-ad94aff21189,เสียใจที่ซื้อแพลนเนอร์นี้ The sturdiness is disappointing. ไม่พอใจกับการออกแบบ ไม่แนะนำ tbh,ลบ,สำนักงาน,แพลนเนอร์,noisy,synthetic_amazon_like_subset,th,I regret buying this planner. The sturdiness is disappointing. Not happy with the design. Would not recommend. tbh,Office,planner,Negative
a15547c2-7893-4b65-9146-aa2dd20b7768,ฉันซื้อชุดมีดนี้มาและมันใช้งานได้ดีมาก การทำความสะอาดดีเกินคาด พอใจมากกับความคุ้มค่า ขอแนะนำอย่างยิ่ง,บวก,ครัว,ชุดมีด,clean,synthetic_amazon_like_subset,th,I bought this knife set and it works great. Cleaning exceeded my expectations. Really happy with the value. Highly recommend.,Kitchen,knife set,Positive
5873cac9-8b28-4c98-9222-d8a6f811344e,เสียใจที่ซื้อเสื่อโยคะนี้ ความสบายน่าผิดหวังมาก การจับถือน่าผิดหวังมาก จะส่งคืนสินค้า 😒,ลบ,การออกกำลังกาย,เสื่อโยคะ,noisy,synthetic_amazon_like_subset,th,I regret buying this yoga mat. Comfort was a huge letdown. Grip was a huge letdown. Returning it. 😒,Fitness,yoga mat,Negative
c023d5d7-6ea5-43d7-af4e-d36ef9a8eeec,ฉันซื้อกล่องเก็บของนี้มาและมันใช้งานได้ดีมาก ประสิทธิภาพดีเกินคาด ชอบระดับเสียงรบกวนมากจนถึงตอนนี้ จะซื้อซ้ำอีก honestly 👍,บวก,บ้าน,กล่องเก็บของ,noisy,synthetic_amazon_like_subset,th,I bought this storage bins and it works great. Performance exceeded my expectations. Love the noise level so far. Would buy again. honestly 👍,Home,storage bins,Positive
bab6854e-73d8-4c77-b719-035c73b42666,เสียใจที่ซื้อที่ชาร์จโทรศัพท์นี้ ไม่พอใจกับความสบาย ไม่พอใจกับอายุการใช้งานแบตเตอรี่ จะส่งคืนสินค้า,ลบ,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,clean,synthetic_amazon_like_subset,th,I regret buying this phone charger. Not happy with the comfort. Not happy with the battery life. Returning it.,Electronics,phone charger,Negative
bcb07f20-3ef8-420b-b004-33403dabc131,เสียใจที่ซื้อยางยืดออกกำลังกายนี้ ความคุ้มค่าเสียหาย การจับถือดูราคาถูก ไม่คุ้มเงิน,ลบ,การออกกำลังกาย,ยางยืดออกกำลังกาย,clean,synthetic_amazon_like_subset,th,I regret buying this resistance bands. The value is broken. The grip is cheap. Not worth the money.,Fitness,resistance bands,Negative
bf393fe0-cb7f-4d62-94a3-ac02616a9481,โคมไฟตั้งโต๊ะนี้คือสิ่งที่ฉันต้องการพอดี พอใจมากกับระดับเสียงรบกวน ความทนทานยอดเยี่ยม ขอแนะนำอย่างยิ่ง,บวก,บ้าน,โคมไฟตั้งโต๊ะ,clean,synthetic_amazon_like_subset,th,This desk lamp is exactly what I needed. Really happy with the noise level. The durability is excellent. Highly recommend.,Home,desk lamp,Positive
21666775-bd22-488c-869d-13d7591e1e1c,เครื่องชงกาแฟนี้คุ้มราคามาก พอใจมากกับความง่ายในการใช้งาน ประสิทธิภาพยอดเยี่ยม คุ้มค่าโดยรวม บรรจุภัณฑ์เรียบร้อยดี,บวก,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,Great coffee maker for the price. Really happy with the ease of use. The performance is excellent. Good value overall. Packaging was fine.,Home,coffee maker,Positive
b08b2501-ef8b-4c92-a151-3866eb19ffb5,ผิดหวังมากกับโลชั่นทาตัวนี้ The scent is disappointing. ปัญหาเรื่องความคุ้มค่ารับไม่ได้ ไม่แนะนำ บรรจุภัณฑ์เรียบร้อยดี tbh,ลบ,ความงาม,โลชั่นทาตัว,noisy,synthetic_amazon_like_subset,th,Very disappointed with this body lotion. The scent is disappointing. The value issues are unacceptable. Would not recommend. Packaging was fine. tbh,Beauty,body lotion,Negative
3eca64eb-0077-4183-a538-b658b1e2eb14,ลิปบาล์มนี้คือสิ่งที่ฉันต้องการพอดี ชอบกลิ่นมากจนถึงตอนนี้ พอใจมากกับความรู้สึกต่อผิว ขอแนะนำอย่างยิ่ง meh 😊,บวก,ความงาม,ลิปบาล์ม,noisy,synthetic_amazon_like_subset,th,This lip balm is exactly what I needed. Love the scent so far. Really happy with the skin feel. Highly recommend. meh 😊,Beauty,lip balm,Positive
bc8ffe5d-b12b-4c18-be31-36ac7a5d1e4b,ฉันซื้อเครื่องกรองน้ำนี้มาและมันใช้งานได้ดีมาก ความคุ้มค่าดีเกินคาด พอใจมากกับการทำความสะอาด จะซื้อซ้ำอีก 😊,บวก,ครัว,เครื่องกรองน้ำ,noisy,synthetic_amazon_like_subset,th,I bought this water filter and it works great. Value exceeded my expectations. Really happy with the cleaning. Would buy again. 😊,Kitchen,water filter,Positive
89f2d8a1-5179-4b15-b0ed-4036174fcd69,ครีมกันแดดนี้คุ้มราคามาก ความคุ้มค่าแข็งแรงดี พอใจมากกับความรู้สึกต่อผิว จะซื้อซ้ำอีก สินค้ามาถึงเร็วกว่าที่คาด 😊,บวก,ความงาม,ครีมกันแดด,noisy,synthetic_amazon_like_subset,th,Great sunscreen for the price. The value is solid. Really happy with the skin feel. Would buy again. Arrived earlier than expected. 😊,Beauty,sunscreen,Positive
9046dbf1-306b-4251-b94a-0210209a4906,ผิดหวังมากกับเมาส์นี้ ปัญหาเรื่องความเร็วในการชาร์จรับไม่ได้ ปัญหาเรื่องความสบายรับไม่ได้ จะส่งคืนสินค้า 😒,ลบ,อิเล็กทรอนิกส์,เมาส์,noisy,synthetic_amazon_like_subset,th,Very disappointed with this mouse. The charging speed issues are unacceptable. The comfort issues are unacceptable. Returning it. 😒,Electronics,mouse,Negative
b98c1538-40a9-44a6-82a6-83d66289e9bb,คีย์บอร์ดนี้คุ้มราคามาก ความเร็วในการชาร์จแข็งแรงดี ชอบคุณภาพเสียงมากจนถึงตอนนี้ คุ้มค่าโดยรวม,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,clean,synthetic_amazon_like_subset,th,Great keyboard for the price. The charging speed is solid. Love the sound quality so far. Good value overall.,Electronics,keyboard,Positive
f2972c28-30c2-41c5-bc69-b2f2eff099ab,ฉันซื้อสายรัดข้อมือเพื่อสุขภาพนี้มาและมันใช้งานได้ดีมาก ความสบายเชื่อถือได้ ชอบความแม่นยำมากจนถึงตอนนี้ คุ้มค่าโดยรวม meh,บวก,การออกกำลังกาย,สายรัดข้อมือเพื่อสุขภาพ,noisy,synthetic_amazon_like_subset,th,I bought this fitness tracker and it works great. The comfort is reliable. Love the accuracy so far. Good value overall. meh,Fitness,fitness tracker,Positive
dabb5610-1a19-43c7-810c-52dc8c32c12e,เสียใจที่ซื้อขวดน้ำนี้ การพกพาน่าผิดหวังมาก ปัญหาเรื่องความทนทานรับไม่ได้ จะส่งคืนสินค้า,ลบ,การออกกำลังกาย,ขวดน้ำ,clean,synthetic_amazon_like_subset,th,I regret buying this water bottle. Portability was a huge letdown. The durability issues are unacceptable. Returning it.,Fitness,water bottle,Negative
0ffb3986-be5a-4ec5-9e12-dc90852e2ecd,ชุดปากกานี้ไม่ได้ทำงานตามที่คาดหวัง คุณภาพน่าผิดหวังมาก ความแข็งแรงเชื่อถือไม่ได้ ไม่คุ้มเงิน tbh,ลบ,สำนักงาน,ชุดปากกา,noisy,synthetic_amazon_like_subset,th,This pen set did not work as expected. Quality was a huge letdown. The sturdiness is unreliable. Not worth the money. tbh,Office,pen set,Negative
a91ab92d-597d-48d2-bc18-c50b4abf9793,ผิดหวังมากกับที่ชาร์จโทรศัพท์นี้ ไม่พอใจกับคุณภาพเสียง การเชื่อมต่อน่าผิดหวังมาก จะส่งคืนสินค้า,ลบ,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,clean,synthetic_amazon_like_subset,th,Very disappointed with this phone charger. Not happy with the sound quality. Connection was a huge letdown. Returning it.,Electronics,phone charger,Negative
c6044ee3-4ad8-4737-affe-68361c365845,เครื่องกรองน้ำนี้ไม่ได้ทำงานตามที่คาดหวัง ปัญหาเรื่องการป้องกันการรั่วซึมรับไม่ได้ ไม่พอใจกับความคุ้มค่า ไม่แนะนำ,ลบ,ครัว,เครื่องกรองน้ำ,clean,synthetic_amazon_like_subset,th,This water filter did not work as expected. The leak resistance issues are unacceptable. Not happy with the value. Would not recommend.,Kitchen,water filter,Negative
7614416b-5bd5-44e7-842d-c7164d339991,เมาส์นี้คือสิ่งที่ฉันต้องการพอดี อายุการใช้งานแบตเตอรี่ดีเกินคาด การเชื่อมต่อดีเกินคาด จะซื้อซ้ำอีก,บวก,อิเล็กทรอนิกส์,เมาส์,noisy,synthetic_amazon_like_subset,th,This mouse is exactly what I needed. Battery life exceeded my expectations. Connection exceeded my expectations. Would buy again.,Electronics,mouse,Positive
01c1b820-6f91-40b6-a547-1d04bd15ecd2,This phone charger did not work as expected The battery life issues are unacceptable The comfort is poor Returning it Box was damaged but the item was okay,ลบ,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,noisy,synthetic_amazon_like_subset,th,This phone charger did not work as expected The battery life issues are unacceptable The comfort is poor Returning it Box was damaged but the item was okay,Electronics,phone charger,Negative
5d978aac-60d2-4e70-bf3a-a33dcc43e397,ฉันซื้อเซรั่มนี้มาและมันใช้งานได้ดีมาก บรรจุภัณฑ์ยอดเยี่ยม ชอบความรู้สึกต่อผิวมากจนถึงตอนนี้ จะซื้อซ้ำอีก สินค้ามาถึงเร็วกว่าที่คาด 😊,บวก,ความงาม,เซรั่ม,noisy,synthetic_amazon_like_subset,th,I bought this serum and it works great. The packaging is excellent. Love the skin feel so far. Would buy again. Arrived earlier than expected. 😊,Beauty,serum,Positive
74a166ca-5146-4ad8-bfcf-220237bb5bb1,ผิดหวังมากกับเชือกกระโดดนี้ ความแม่นยำน่าผิดหวังมาก ไม่พอใจกับการพกพา จะส่งคืนสินค้า,ลบ,การออกกำลังกาย,เชือกกระโดด,noisy,synthetic_amazon_like_subset,th,Very disappointed with this jump rope. Accuracy was a huge letdown. Not happy with the portability. Returning it.,Fitness,jump rope,Negative
387ae437-4cfb-4e03-8974-f37ecdbb6358,เครื่องปั่นนี้ไม่ได้ทำงานตามที่คาดหวัง ไม่พอใจกับความทนทาน ปัญหาเรื่องความคุ้มค่ารับไม่ได้ ไม่แนะนำ การจัดส่งใช้เวลานานกว่าที่คาด ngl 🙄,ลบ,ครัว,เครื่องปั่น,noisy,synthetic_amazon_like_subset,th,This blender did not work as expected. Not happy with the durability. The value issues are unacceptable. Would not recommend. Delivery took longer than expected. ngl 🙄,Kitchen,blender,Negative
13475069-9d4c-469f-b732-1331d5145936,ฉันซื้อเขียงนี้มาและมันใช้งานได้ดีมาก ชอบการป้องกันการรั่วซึมมากจนถึงตอนนี้ ความคมคุ้มค่า ขอแนะนำอย่างยิ่ง สินค้ามาถึงเร็วกว่าที่คาด,บวก,ครัว,เขียง,noisy,synthetic_amazon_like_subset,th,I bought this cutting board and it works great. Love the leak resistance so far. The sharpness is worth it. Highly recommend. Arrived earlier than expected.,Kitchen,cutting board,Positive
a378407d-0541-45d6-a78e-51b602a1ffe1,ผิดหวังมากกับเชือกกระโดดนี้ ไม่พอใจกับความแม่นยำ ไม่พอใจกับความทนทาน จะส่งคืนสินค้า,ลบ,การออกกำลังกาย,เชือกกระโดด,clean,synthetic_amazon_like_subset,th,Very disappointed with this jump rope. Not happy with the accuracy. Not happy with the durability. Returning it.,Fitness,jump rope,Negative
4d68ff3b-e1e2-4b6e-9eb8-2fc3ad2fa169,คีย์บอร์ดนี้คุ้มราคามาก ชอบอายุการใช้งานแบตเตอรี่มากจนถึงตอนนี้ พอใจมากกับคุณภาพเสียง คุ้มค่าโดยรวม การจัดส่งรวดเร็ว,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,noisy,synthetic_amazon_like_subset,th,Great keyboard for the price. Love the battery life so far. Really happy with the sound qualty. Good value overall. Shipping was fast.,Electronics,keyboard,Positive
